Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Kosovo,XKX,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Kosovo,XKX,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,..
Kosovo,XKX,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,..
Kosovo,XKX,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,..
Kosovo,XKX,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,..
Kosovo,XKX,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,..
Kosovo,XKX,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,..
Kosovo,XKX,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,..
Kosovo,XKX,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,..
Kosovo,XKX,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,..
Kosovo,XKX,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,..
Kosovo,XKX,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,..
Kosovo,XKX,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,..
Kosovo,XKX,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,..
Kosovo,XKX,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,..
Kosovo,XKX,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,..
Kosovo,XKX,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,..
Kosovo,XKX,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,..
Kosovo,XKX,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,..
Kosovo,XKX,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,..
Kosovo,XKX,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,..
Kosovo,XKX,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,..
Kosovo,XKX,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,..
Kosovo,XKX,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,..
Kosovo,XKX,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1790133
Kosovo,XKX,"Population, male",SP.POP.TOTL.MA.IN,..
Kosovo,XKX,"Population, female",SP.POP.TOTL.FE.IN,..
Kyrgyz Republic,KGZ,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.4400023537112396
Kyrgyz Republic,KGZ,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.89472216455394
Kyrgyz Republic,KGZ,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.6553851305505898
Kyrgyz Republic,KGZ,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.1182237618792303
Kyrgyz Republic,KGZ,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.4793357196002006
Kyrgyz Republic,KGZ,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.9547512293672291
Kyrgyz Republic,KGZ,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,8.7149798251156092
Kyrgyz Republic,KGZ,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,8.8266863324109792
Kyrgyz Republic,KGZ,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.6879976802598504
Kyrgyz Republic,KGZ,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.8794987714074098
Kyrgyz Republic,KGZ,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.5347398375635901
Kyrgyz Republic,KGZ,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.54595679940011
Kyrgyz Republic,KGZ,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.0864731062709696
Kyrgyz Republic,KGZ,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.8734379212151397
Kyrgyz Republic,KGZ,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,4.7030850906042296
Kyrgyz Republic,KGZ,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,4.3664149575337703
Kyrgyz Republic,KGZ,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.6389343269068304
Kyrgyz Republic,KGZ,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.1062569912030904
Kyrgyz Republic,KGZ,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.6873798310605599
Kyrgyz Republic,KGZ,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.0520842693669898
Kyrgyz Republic,KGZ,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.4996959284132099
Kyrgyz Republic,KGZ,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.90073963442786
Kyrgyz Republic,KGZ,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.48019925257536
Kyrgyz Republic,KGZ,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.92393880896237301
Kyrgyz Republic,KGZ,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.65749224807024498
Kyrgyz Republic,KGZ,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.33830451124324901
Kyrgyz Republic,KGZ,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.2077025806805799
Kyrgyz Republic,KGZ,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.42357782274182199
Kyrgyz Republic,KGZ,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,11.224503104563301
Kyrgyz Republic,KGZ,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,12.0904665553238
Kyrgyz Republic,KGZ,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.3773123468837
Kyrgyz Republic,KGZ,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,12.2113736997524
Kyrgyz Republic,KGZ,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.92478163716995
Kyrgyz Republic,KGZ,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.4935657692105107
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,6579900
Kyrgyz Republic,KGZ,"Population, male",SP.POP.TOTL.MA.IN,3254827
Kyrgyz Republic,KGZ,"Population, female",SP.POP.TOTL.FE.IN,3325073
Latvia,LVA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.2003567825062502
Latvia,LVA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.04292931616774
Latvia,LVA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,3.2818483457997401
Latvia,LVA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,4.1593814129404496
Latvia,LVA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.6444998652723104
Latvia,LVA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.0507835865534201
Latvia,LVA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.8357089331337599
Latvia,LVA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,8.3683408946598306
Latvia,LVA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.8558354788143197
Latvia,LVA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.0648172858365497
Latvia,LVA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.0115098744574
Latvia,LVA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.85799276689335
Latvia,LVA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.7375642415028096
Latvia,LVA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,7.4340646194336797
Latvia,LVA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.1515479915741098
Latvia,LVA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.5134769525246901
Latvia,LVA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,7.7273701746346104
Latvia,LVA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,7.6481360486624297
Latvia,LVA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.2000637252106001
Latvia,LVA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.5240597421480304
Latvia,LVA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,7.1248325738101199
Latvia,LVA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.4941932693458
Latvia,LVA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.7093717362956404
Latvia,LVA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.0866086300348798
Latvia,LVA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.9408024262783901
Latvia,LVA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.1717310683096098
Latvia,LVA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,7.9049746967643699
Latvia,LVA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,3.0947757828963698
Latvia,LVA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.3673738722702904
Latvia,LVA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.8375173695786202
Latvia,LVA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.4271319918258598
Latvia,LVA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.6055426210349104
Latvia,LVA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,4.8792072898493997
Latvia,LVA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.0456486329796499
Latvia,LVA,"Population, total",SP.POP.TOTL,1900449
Latvia,LVA,"Population, male",SP.POP.TOTL.MA.IN,875902
Latvia,LVA,"Population, female",SP.POP.TOTL.FE.IN,1024547
Liechtenstein,LIE,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,..
Liechtenstein,LIE,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,..
Liechtenstein,LIE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,..
Liechtenstein,LIE,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,..
Liechtenstein,LIE,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,..
Liechtenstein,LIE,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,..
Liechtenstein,LIE,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,..
Liechtenstein,LIE,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,..
Liechtenstein,LIE,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,..
Liechtenstein,LIE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Liechtenstein,LIE,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,..
Liechtenstein,LIE,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,..
Liechtenstein,LIE,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,..
Liechtenstein,LIE,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,..
Liechtenstein,LIE,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,..
Liechtenstein,LIE,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,..
Liechtenstein,LIE,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,..
Liechtenstein,LIE,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,..
Liechtenstein,LIE,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,..
Liechtenstein,LIE,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,..
Liechtenstein,LIE,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,..
Liechtenstein,LIE,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,..
Liechtenstein,LIE,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,..
Liechtenstein,LIE,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,..
Liechtenstein,LIE,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,..
Liechtenstein,LIE,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,..
Liechtenstein,LIE,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,..
Liechtenstein,LIE,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,..
Liechtenstein,LIE,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,..
Liechtenstein,LIE,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,..
Liechtenstein,LIE,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,..
Liechtenstein,LIE,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,..
Liechtenstein,LIE,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,..
Liechtenstein,LIE,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,38137
Liechtenstein,LIE,"Population, male",SP.POP.TOTL.MA.IN,..
Liechtenstein,LIE,"Population, female",SP.POP.TOTL.FE.IN,..
Lithuania,LTU,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.0425930586252896
Lithuania,LTU,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.0037024191519404
Lithuania,LTU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.45817012057684
Lithuania,LTU,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.4328338308252402
Lithuania,LTU,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.9677057574895498
Lithuania,LTU,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.6165071544388896
Lithuania,LTU,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.1225299253780303
Lithuania,LTU,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.6852380222970602
Lithuania,LTU,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,4.9933529553362401
Lithuania,LTU,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.2051433864000201
Lithuania,LTU,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.5427599185942196
Lithuania,LTU,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.3593513266406703
Lithuania,LTU,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.8765455062695597
Lithuania,LTU,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,7.47420409893118
Lithuania,LTU,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.62228920935729
Lithuania,LTU,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.9854688976949797
Lithuania,LTU,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,8.7531046895857507
Lithuania,LTU,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,8.5482627995368201
Lithuania,LTU,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.2114279930848797
Lithuania,LTU,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.4389553225549196
Lithuania,LTU,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.8372239971989401
Lithuania,LTU,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.2577526593528399
Lithuania,LTU,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.7771188480644202
Lithuania,LTU,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.06360303717419
Lithuania,LTU,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.3098398144298304
Lithuania,LTU,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2.9508240958041601
Lithuania,LTU,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,8.4701949799767995
Lithuania,LTU,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,3.8024995495985299
Lithuania,LTU,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.8126791693108997
Lithuania,LTU,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.9319659647282101
Lithuania,LTU,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.1572039740026696
Lithuania,LTU,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.3606211810121902
Lithuania,LTU,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,4.0452600827187801
Lithuania,LTU,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,4.8830662538581704
Lithuania,LTU,"Population, total",SP.POP.TOTL,2794885
Lithuania,LTU,"Population, male",SP.POP.TOTL.MA.IN,1293586
Lithuania,LTU,"Population, female",SP.POP.TOTL.FE.IN,1501299
Luxembourg,LUX,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.4090481562046504
Luxembourg,LUX,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.5861421978792496
Luxembourg,LUX,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.2232335344824801
Luxembourg,LUX,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.5008986471333303
Luxembourg,LUX,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.1340610041080996
Luxembourg,LUX,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.4627195683966798
Luxembourg,LUX,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.9175407011884698
Luxembourg,LUX,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.7836424110907902
Luxembourg,LUX,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.9240050551247796
Luxembourg,LUX,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.7899597898839801
Luxembourg,LUX,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.2520354634456901
Luxembourg,LUX,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,7.6181270867091797
Luxembourg,LUX,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,7.35190973176163
Luxembourg,LUX,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,7.99116830444712
Luxembourg,LUX,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.3363952823145002
Luxembourg,LUX,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,8.0499199272237991
Luxembourg,LUX,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.6873741471093
Luxembourg,LUX,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.9437469005360297
Luxembourg,LUX,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,5.5438299357766399
Luxembourg,LUX,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.5684535372583204
Luxembourg,LUX,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,4.40319468371532
Luxembourg,LUX,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.3334059831894498
Luxembourg,LUX,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.7027819347164899
Luxembourg,LUX,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.4009608733144399
Luxembourg,LUX,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.7799954103087101
Luxembourg,LUX,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2.2265601556602101
Luxembourg,LUX,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,4.95266476830139
Luxembourg,LUX,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,3.0149690290504698
Luxembourg,LUX,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.2189961504772304
Luxembourg,LUX,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.4019906060577298
Luxembourg,LUX,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.1469186040874098
Luxembourg,LUX,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.2854349673233596
Luxembourg,LUX,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.0160154368771996
Luxembourg,LUX,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.0419000148458402
Luxembourg,LUX,"Population, total",SP.POP.TOTL,630419
Luxembourg,LUX,"Population, male",SP.POP.TOTL.MA.IN,318834
Luxembourg,LUX,"Population, female",SP.POP.TOTL.FE.IN,311585
Moldova,MDA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.6526895685558101
Moldova,MDA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.4150385646027601
Moldova,MDA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.6150065889315499
Moldova,MDA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.37127300715908
Moldova,MDA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.7045304256402201
Moldova,MDA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.6836998622637296
Moldova,MDA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,9.7915804396744104
Moldova,MDA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,10.9820994610117
Moldova,MDA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,8.3335949876546707
Moldova,MDA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,9.3539542628624996
Moldova,MDA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.2393566158105802
Moldova,MDA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,7.7385422937307498
Moldova,MDA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.4139561657651498
Moldova,MDA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.53789196735117
Moldova,MDA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,5.9257092021446196
Moldova,MDA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.6888029884784999
Moldova,MDA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,7.4583374960157203
Moldova,MDA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.7173476787478803
Moldova,MDA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.9492533337139202
Moldova,MDA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.7998822952732301
Moldova,MDA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.4868387876366
Moldova,MDA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.8557081875180197
Moldova,MDA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.0562651937907099
Moldova,MDA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.1311077443395399
Moldova,MDA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.5044124433280501
Moldova,MDA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.3939780108522299
Moldova,MDA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,3.06016622185432
Moldova,MDA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.26731861489384
Moldova,MDA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.6891308794915396
Moldova,MDA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.3807727206614198
Moldova,MDA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.1010223547937503
Moldova,MDA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.9170176500152998
Moldova,MDA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.0181492951984099
Moldova,MDA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.7655646902383202
Moldova,MDA,"Population, total",SP.POP.TOTL,2620495
Moldova,MDA,"Population, male",SP.POP.TOTL.MA.IN,1255012
Moldova,MDA,"Population, female",SP.POP.TOTL.FE.IN,1365483
Monaco,MCO,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,..
Monaco,MCO,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,..
Monaco,MCO,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,..
Monaco,MCO,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,..
Monaco,MCO,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,..
Monaco,MCO,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,..
Monaco,MCO,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,..
Monaco,MCO,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,..
Monaco,MCO,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,..
Monaco,MCO,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Monaco,MCO,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,..
Monaco,MCO,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,..
Monaco,MCO,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,..
Monaco,MCO,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,..
Monaco,MCO,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,..
Monaco,MCO,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,..
Monaco,MCO,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,..
Monaco,MCO,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,..
Monaco,MCO,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,..
Monaco,MCO,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,..
Monaco,MCO,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,..
Monaco,MCO,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,..
Monaco,MCO,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,..
Monaco,MCO,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,..
Monaco,MCO,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,..
Monaco,MCO,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,..
Monaco,MCO,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,..
Monaco,MCO,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,..
